timestamp,slam_pose_x,slam_pose_y,wheel_pose_x,wheel_pose_y,slam_rotation_theta,imu_rotation_theta
1777312815.9944344,0.6347756223377304,4.870321475703912,1.4505,4.9142,80.2083525097933,81.77880739869761
1777312816.028339,0.6355632059261959,4.879265418925765,1.4505,4.9142,80.24721013461192,81.77880739869761
1777312816.0965097,0.6394476907875668,4.882314665900654,1.4505,4.9142,80.26377279665024,81.77880739869761
1777312816.0965097,0.6394476907875668,4.882314665900654,1.4554,4.929,80.26377279665024,81.77880739869761
1777312816.1304832,0.6417528771450552,4.888453370240163,1.4554,4.929,80.1393042906439,81.77880739869761
1777312816.164369,0.6417086341322494,4.894039816446388,1.4554,4.929,80.18811166591658,81.77880739869761
1777312816.2335637,0.6370981169263576,4.903046384315607,1.4554,4.929,80.03156259394322,81.77880739869761
1777312816.2335637,0.6370981169263576,4.903046384315607,1.4603,4.9453000000000005,80.03156259394322,81.77880739869761
1777312816.2335637,0.6370981169263576,4.903046384315607,1.4603,4.9453000000000005,80.03156259394322,81.81712017639995
1777312816.2675967,0.6441478712558824,4.905719920624819,1.4603,4.9453000000000005,80.28275738930745,81.81712017639995
1777312816.3016703,0.6405291458021526,4.91417167626135,1.4603,4.9453000000000005,80.0171391196806,81.81712017639995
1777312816.3016703,0.6405291458021526,4.91417167626135,1.4647000000000001,4.9591,80.0171391196806,81.81712017639995
1777312816.3016703,0.6405291458021526,4.91417167626135,1.4647000000000001,4.9591,80.0171391196806,81.90893093914946
1777312816.3703287,0.6433066946059054,4.920249707820328,1.4647000000000001,4.9591,80.24664849172889,81.90893093914946
1777312816.4047306,0.6451909515110484,4.926166595218606,1.4647000000000001,4.9591,80.30367195987984,81.90893093914946
1777312816.4047306,0.6451909515110484,4.926166595218606,1.4693,4.974399999999999,80.30367195987984,81.90893093914946
1777312816.4047306,0.6451909515110484,4.926166595218606,1.4693,4.974399999999999,80.30367195987984,81.73167420570383
1777312816.4408977,0.6502040789984653,4.936939715866204,1.4693,4.974399999999999,80.35524657055208,81.73167420570383
1777312816.509229,0.6508007027108782,4.9478553994152,1.4693,4.974399999999999,80.24670584003528,81.73167420570383
1777312816.509229,0.6508007027108782,4.9478553994152,1.4741,4.989,80.24670584003528,81.73167420570383
1777312816.509229,0.6508007027108782,4.9478553994152,1.4741,4.989,80.24670584003528,81.88558900161956
1777312816.54435,0.6447948952344583,4.9554574275908285,1.4741,4.989,80.16422281149818,81.88558900161956
1777312816.5783443,0.6544634050772152,4.959416675190242,1.4741,4.989,80.56834868128205,81.88558900161956
1777312816.5783443,0.6544634050772152,4.959416675190242,1.4782,5.0023,80.56834868128205,81.88558900161956
1777312816.6123934,0.6514458647198378,4.967891638297811,1.4782,5.0023,80.26204899123096,81.88558900161956
1777312816.6123934,0.6514458647198378,4.967891638297811,1.4782,5.0023,80.26204899123096,81.7397204689612
1777312816.6804152,0.652356908495209,4.975794361822025,1.4782,5.0023,80.13946416342274,81.7397204689612
1777312816.7143707,0.6490243045161901,4.980713806154639,1.4782,5.0023,80.17642164621,81.7397204689612
1777312816.7143707,0.6490243045161901,4.980713806154639,1.483,5.017,80.17642164621,81.7397204689612
1777312816.7143707,0.6490243045161901,4.980713806154639,1.483,5.017,80.17642164621,81.83616034400745
1777312816.7483904,0.6551608430640242,4.981420997895915,1.483,5.017,80.45229143147048,81.83616034400745
1777312816.7823925,0.6577299211355627,4.9914341182457065,1.483,5.017,80.35087959325864,81.83616034400745
1777312816.7823925,0.6577299211355627,4.9914341182457065,1.4870999999999999,5.03,80.35087959325864,81.83616034400745
1777312816.7823925,0.6577299211355627,4.9914341182457065,1.4870999999999999,5.03,80.35087959325864,81.73912091698043
1777312816.850381,0.6607456770830641,4.996090533559112,1.4870999999999999,5.03,80.24430365600374,81.73912091698043
1777312816.88441,0.6600255441709011,5.00314083976847,1.4870999999999999,5.03,80.31778451979392,81.73912091698043
1777312816.9184027,0.6490216455122414,5.012070778443202,1.4870999999999999,5.03,80.02163412753029,81.73912091698043
1777312816.9184027,0.6490216455122414,5.012070778443202,1.4921,5.0451999999999995,80.02163412753029,81.73912091698043
1777312816.9184027,0.6490216455122414,5.012070778443202,1.4921,5.0451999999999995,80.02163412753029,81.80731228252836
1777312816.9528496,0.6636631716962099,5.015339071329439,1.4921,5.0451999999999995,80.50724384918006,81.80731228252836
1777312816.9863894,0.6674557414426763,5.018573239675777,1.4921,5.0451999999999995,80.60098345459568,81.80731228252836
1777312816.9863894,0.6674557414426763,5.018573239675777,1.4966,5.0584,80.60098345459568,81.80731228252836
1777312816.9863894,0.6674557414426763,5.018573239675777,1.4966,5.0584,80.60098345459568,81.68425941904297
1777312817.0543697,0.664239385255462,5.026918551607646,1.4966,5.0584,80.24895196351243,81.68425941904297
1777312817.0883856,0.6610018180772121,5.032825742507985,1.4966,5.0584,80.2166253864101,81.68425941904297
1777312817.0883856,0.6610018180772121,5.032825742507985,1.5012999999999999,5.0733999999999995,80.2166253864101,81.68425941904297
1777312817.122413,0.6593376983780542,5.036854972016546,1.5012999999999999,5.0733999999999995,80.19783843907054,81.68425941904297
1777312817.122413,0.6593376983780542,5.036854972016546,1.5012999999999999,5.0733999999999995,80.19783843907054,81.77390739281776
1777312817.1564593,0.6625566635308916,5.040075473075689,1.5012999999999999,5.0733999999999995,80.2664837763441,81.77390739281776
1777312817.1904058,0.6714395500432364,5.0490543660262945,1.5012999999999999,5.0733999999999995,80.49894866228784,81.77390739281776
1777312817.1904058,0.6714395500432364,5.0490543660262945,1.5061,5.0877,80.49894866228784,81.77390739281776
1777312817.1904058,0.6714395500432364,5.0490543660262945,1.5061,5.0877,80.49894866228784,81.80305791469203
1777312817.22521,0.6721112922592772,5.0570577962117955,1.5061,5.0877,80.36470841999545,81.80305791469203
1777312817.2929235,0.6648052306515501,5.062741572304791,1.5061,5.0877,80.15881101560527,81.80305791469203
1777312817.2929235,0.6648052306515501,5.062741572304791,1.5105,5.1016,80.15881101560527,81.80305791469203
1777312817.3271196,0.6661932683434658,5.0653034834290755,1.5105,5.1016,80.2679976456802,81.80305791469203
1777312817.3271196,0.6661932683434658,5.0653034834290755,1.5105,5.1016,80.2679976456802,81.7746143356087
1777312817.362648,0.6690353768329826,5.069652092029995,1.5105,5.1016,80.20519526175863,81.7746143356087
1777312817.404175,0.6614570624861491,5.079404106590614,1.5105,5.1016,79.74126724941452,81.7746143356087
1777312817.404175,0.6614570624861491,5.079404106590614,1.515,5.1153,79.74126724941452,81.7746143356087
1777312817.404175,0.6614570624861491,5.079404106590614,1.515,5.1153,79.74126724941452,81.72204512504175
1777312817.4724748,0.6669016595142624,5.0871409938446375,1.515,5.1153,79.98422707140236,81.72204512504175
1777312817.5097027,0.671472926989556,5.094925967421423,1.515,5.1153,80.24011199955291,81.72204512504175
