timestamp,slam_pose_x,slam_pose_y,wheel_pose_x,wheel_pose_y,slam_rotation_theta,imu_rotation_theta,driven_dist_m,xy_euclidean_error_m,x_error_m,y_error_m,yaw_error_deg
1777312770.4068,-0.006876,0.000062,0.000100,-0.000000,89.8768,90.0000,0.0022,0.006977,-0.006976,0.000062,-0.1232
1777312770.4408,0.004704,0.006967,0.000100,-0.000000,90.0935,90.0000,0.0022,0.008351,0.004604,0.006967,0.0935
1777312770.4408,0.004704,0.006967,0.000000,0.000000,90.0935,90.0000,0.0023,0.008407,0.004704,0.006967,0.0935
1777312770.4408,0.004704,0.006967,0.000000,0.000000,90.0935,90.0000,0.0023,0.008407,0.004704,0.006967,0.0935
1777312770.4748,-0.006645,0.002217,0.000000,0.000000,89.8866,90.0000,0.0023,0.007005,-0.006645,0.002217,-0.1134
1777312770.5088,0.003085,0.000205,0.000000,0.000000,90.0586,90.0000,0.0023,0.003092,0.003085,0.000205,0.0586
1777312770.5430,0.001378,0.002208,0.000000,0.000000,90.0266,90.0000,0.0023,0.002603,0.001378,0.002208,0.0266
1777312770.5430,0.001378,0.002208,0.000000,0.000000,90.0266,90.0000,0.0023,0.002603,0.001378,0.002208,0.0266
1777312770.5430,0.001378,0.002208,0.000000,0.000000,90.0266,90.0000,0.0023,0.002603,0.001378,0.002208,0.0266
1777312770.5768,0.001463,0.004228,0.000000,0.000000,90.0319,90.0000,0.0023,0.004474,0.001463,0.004228,0.0319
1777312770.6109,0.008392,0.002972,0.000000,0.000000,90.1618,90.0000,0.0023,0.008903,0.008392,0.002972,0.1618
1777312770.6443,0.008189,0.002038,0.000000,0.000000,90.1474,90.0000,0.0023,0.008439,0.008189,0.002038,0.1474
1777312770.6443,0.008189,0.002038,0.000000,-0.000100,90.1474,90.0000,0.0024,0.008463,0.008189,0.002138,0.1474
1777312770.6443,0.008189,0.002038,0.000000,-0.000100,90.1474,90.0000,0.0024,0.008463,0.008189,0.002138,0.1474
1777312770.6822,0.003150,0.002186,0.000000,-0.000100,90.0677,90.0000,0.0024,0.003892,0.003150,0.002286,0.0677
1777312770.7176,0.002742,-0.000422,0.000000,-0.000100,90.0455,90.0000,0.0024,0.002761,0.002742,-0.000322,0.0455
1777312770.7176,0.002742,-0.000422,0.000000,0.000000,90.0455,90.0000,0.0025,0.002774,0.002742,-0.000422,0.0455
1777312770.7176,0.002742,-0.000422,0.000000,0.000000,90.0455,90.0000,0.0025,0.002774,0.002742,-0.000422,0.0455
1777312770.7728,0.002331,0.003377,0.000000,0.000000,90.0457,90.0000,0.0025,0.004104,0.002331,0.003377,0.0457
1777312770.8076,-0.006010,0.001866,0.000000,0.000000,89.8944,90.0000,0.0025,0.006293,-0.006010,0.001866,-0.1056
1777312770.8281,0.005764,0.004643,0.000000,0.000000,90.1111,90.0000,0.0025,0.007401,0.005764,0.004643,0.1111
1777312770.8281,0.005764,0.004643,0.000000,0.000000,90.1111,90.0000,0.0025,0.007401,0.005764,0.004643,0.1111
1777312770.8281,0.005764,0.004643,0.000000,0.000000,90.1111,90.0000,0.0025,0.007401,0.005764,0.004643,0.1111
1777312770.8615,-0.001090,0.000873,0.000000,0.000000,89.9858,90.0000,0.0025,0.001396,-0.001090,0.000873,-0.0142
