timestamp,slam_pose_x,slam_pose_y,wheel_pose_x,wheel_pose_y,slam_rotation_theta,imu_rotation_theta,driven_dist_m,xy_euclidean_error_m,x_error_m,y_error_m,yaw_error_deg
1777312768.2966,-0.004920,0.003879,-0.000000,0.000000,-0.0811,0.0000,0.0013,0.006265,-0.004920,0.003879,-0.0811
1777312768.3306,0.001505,0.001805,-0.000000,0.000000,-0.0280,0.0000,0.0013,0.002350,0.001505,0.001805,-0.0280
1777312768.3306,0.001505,0.001805,-0.000000,0.000000,-0.0280,0.0000,0.0013,0.002350,0.001505,0.001805,-0.0280
1777312768.3306,0.001505,0.001805,-0.000000,0.000000,-0.0280,0.0000,0.0013,0.002350,0.001505,0.001805,-0.0280
1777312768.3645,-0.002426,0.002017,-0.000000,0.000000,-0.0397,0.0000,0.0013,0.003155,-0.002426,0.002017,-0.0397
1777312768.3986,-0.009608,0.023289,-0.000000,0.000000,-0.4204,0.0000,0.0013,0.025193,-0.009608,0.023289,-0.4204
1777312768.4327,0.005418,0.002064,-0.000000,0.000000,-0.0178,0.0000,0.0013,0.005798,0.005418,0.002064,-0.0178
1777312768.4327,0.005418,0.002064,-0.000099,-0.000013,-0.0178,0.0000,0.0014,0.005895,0.005517,0.002077,-0.0178
1777312768.4327,0.005418,0.002064,-0.000099,-0.000013,-0.0178,0.0000,0.0014,0.005895,0.005517,0.002077,-0.0178
1777312768.4667,0.004869,0.001616,-0.000099,-0.000013,-0.0369,0.0000,0.0014,0.005229,0.004968,0.001630,-0.0369
1777312768.5005,-0.007951,0.023306,-0.000099,-0.000013,-0.4216,0.0000,0.0014,0.024606,-0.007852,0.023319,-0.4216
1777312768.5005,-0.007951,0.023306,-0.000099,-0.000013,-0.4216,0.0000,0.0014,0.024606,-0.007852,0.023319,-0.4216
1777312768.5005,-0.007951,0.023306,-0.000099,-0.000013,-0.4216,0.0000,0.0014,0.024606,-0.007852,0.023319,-0.4216
1777312768.5347,0.000206,0.005480,-0.000099,-0.000013,-0.0926,0.0000,0.0014,0.005501,0.000306,0.005493,-0.0926
1777312768.5688,0.002932,-0.004597,-0.000099,-0.000013,0.1055,0.0000,0.0014,0.005495,0.003031,-0.004584,0.1055
1777312768.6029,0.000817,0.002608,-0.000099,-0.000013,-0.0524,0.0000,0.0014,0.002777,0.000917,0.002622,-0.0524
1777312768.6029,0.000817,0.002608,0.000013,-0.000099,-0.0524,0.0000,0.0016,0.002824,0.000804,0.002707,-0.0524
1777312768.6029,0.000817,0.002608,0.000013,-0.000099,-0.0524,0.0000,0.0016,0.002824,0.000804,0.002707,-0.0524
1777312768.6370,-0.000715,0.000617,0.000013,-0.000099,-0.0156,0.0000,0.0016,0.001022,-0.000729,0.000716,-0.0156
1777312768.6711,-0.001197,0.002255,0.000013,-0.000099,-0.0422,0.0000,0.0016,0.002648,-0.001211,0.002355,-0.0422
1777312768.6711,-0.001197,0.002255,0.000013,-0.000099,-0.0422,0.0000,0.0016,0.002648,-0.001211,0.002355,-0.0422
1777312768.7048,-0.004705,0.017556,0.000013,-0.000099,-0.3217,0.0000,0.0016,0.018275,-0.004718,0.017655,-0.3217
1777312768.7048,-0.004705,0.017556,0.000013,-0.000099,-0.3217,0.0000,0.0016,0.018275,-0.004718,0.017655,-0.3217
1777312768.7387,0.004701,-0.012330,0.000013,-0.000099,0.2389,0.0000,0.0016,0.013098,0.004688,-0.012230,0.2389
1777312768.7728,-0.002269,-0.006310,0.000013,-0.000099,0.1121,0.0000,0.0016,0.006616,-0.002282,-0.006210,0.1121
1777312768.7728,-0.002269,-0.006310,-0.000000,0.000000,0.1121,0.0000,0.0017,0.006705,-0.002269,-0.006310,0.1121
1777312768.7728,-0.002269,-0.006310,-0.000000,0.000000,0.1121,0.0000,0.0017,0.006705,-0.002269,-0.006310,0.1121
1777312768.8068,-0.000704,0.004090,-0.000000,0.000000,-0.0830,0.0000,0.0017,0.004150,-0.000704,0.004090,-0.0830
1777312768.8410,0.001023,0.012966,-0.000000,0.000000,-0.2338,0.0000,0.0017,0.013006,0.001023,0.012966,-0.2338
1777312768.8748,-0.002365,0.003628,-0.000000,0.000000,-0.0625,0.0000,0.0017,0.004331,-0.002365,0.003628,-0.0625
1777312768.8748,-0.002365,0.003628,-0.000000,0.000000,-0.0625,0.0000,0.0017,0.004331,-0.002365,0.003628,-0.0625
1777312768.8748,-0.002365,0.003628,-0.000000,0.000000,-0.0625,0.0000,0.0017,0.004331,-0.002365,0.003628,-0.0625
1777312768.9088,0.000009,0.001745,-0.000000,0.000000,-0.0330,0.0000,0.0017,0.001745,0.000009,0.001745,-0.0330
1777312768.9429,-0.001074,-0.004201,-0.000000,0.000000,0.0786,0.0000,0.0017,0.004336,-0.001074,-0.004201,0.0786
1777312768.9429,-0.001074,-0.004201,0.000013,-0.000099,0.0786,0.0000,0.0018,0.004244,-0.001088,-0.004102,0.0786
1777312768.9769,-0.005066,0.013752,0.000013,-0.000099,-0.2544,0.0000,0.0018,0.014753,-0.005079,0.013851,-0.2544
1777312768.9769,-0.005066,0.013752,0.000013,-0.000099,-0.2544,0.0000,0.0018,0.014753,-0.005079,0.013851,-0.2544
1777312769.0107,0.004916,-0.001046,0.000013,-0.000099,0.0189,0.0000,0.0018,0.004993,0.004903,-0.000946,0.0189
1777312769.0446,-0.000959,0.009060,0.000013,-0.000099,-0.1715,0.0000,0.0018,0.009210,-0.000972,0.009159,-0.1715
1777312769.0446,-0.000959,0.009060,-0.000000,0.000000,-0.1715,0.0000,0.0019,0.009110,-0.000959,0.009060,-0.1715
1777312769.0788,-0.009104,0.014924,-0.000000,0.000000,-0.2684,0.0000,0.0019,0.017481,-0.009104,0.014924,-0.2684
1777312769.0788,-0.009104,0.014924,-0.000000,0.000000,-0.2684,0.0000,0.0019,0.017481,-0.009104,0.014924,-0.2684
1777312769.1131,0.000811,0.006567,-0.000000,0.000000,-0.1101,0.0000,0.0019,0.006617,0.000811,0.006567,-0.1101
1777312769.1468,0.003365,-0.004933,-0.000000,0.000000,0.0905,0.0000,0.0019,0.005971,0.003365,-0.004933,0.0905
1777312769.1468,0.003365,-0.004933,-0.000000,0.000000,0.0905,0.0000,0.0019,0.005971,0.003365,-0.004933,0.0905
1777312769.1468,0.003365,-0.004933,-0.000000,0.000000,0.0905,0.0000,0.0019,0.005971,0.003365,-0.004933,0.0905
1777312769.1807,0.001288,0.003960,-0.000000,0.000000,-0.0726,0.0000,0.0019,0.004165,0.001288,0.003960,-0.0726
1777312769.2147,-0.010167,0.016419,-0.000000,0.000000,-0.3252,0.0000,0.0019,0.019312,-0.010167,0.016419,-0.3252
1777312769.2487,0.002076,-0.011795,-0.000000,0.000000,0.2248,0.0000,0.0019,0.011976,0.002076,-0.011795,0.2248
1777312769.2828,-0.000901,0.012018,-0.000000,0.000000,-0.2207,0.0000,0.0019,0.012052,-0.000901,0.012018,-0.2207
1777312769.3168,0.002535,-0.008006,-0.000000,0.000000,0.1602,0.0000,0.0019,0.008397,0.002535,-0.008006,0.1602
1777312769.3507,0.010286,-0.003690,-0.000000,0.000000,0.0652,0.0000,0.0019,0.010928,0.010286,-0.003690,0.0652
1777312769.3846,-0.000946,0.002894,-0.000000,0.000000,-0.0578,0.0000,0.0019,0.003045,-0.000946,0.002894,-0.0578
1777312769.4188,-0.008750,0.017014,-0.000000,0.000000,-0.3365,0.0000,0.0019,0.019132,-0.008750,0.017014,-0.3365
1777312769.4527,-0.000391,0.001403,-0.000000,0.000000,-0.0138,0.0000,0.0019,0.001457,-0.000391,0.001403,-0.0138
1777312769.4527,-0.000391,0.001403,-0.000000,0.000000,-0.0138,0.0000,0.0019,0.001457,-0.000391,0.001403,-0.0138
1777312769.4527,-0.000391,0.001403,-0.000000,0.000000,-0.0138,0.0000,0.0019,0.001457,-0.000391,0.001403,-0.0138
1777312769.4867,-0.001626,0.003144,-0.000000,0.000000,-0.0577,0.0000,0.0019,0.003539,-0.001626,0.003144,-0.0577
1777312769.4867,-0.001626,0.003144,-0.000000,0.000000,-0.0577,0.0000,0.0019,0.003539,-0.001626,0.003144,-0.0577
1777312769.4867,-0.001626,0.003144,-0.000000,0.000000,-0.0577,0.0000,0.0019,0.003539,-0.001626,0.003144,-0.0577
1777312769.5236,-0.000262,-0.007785,-0.000000,0.000000,0.1491,0.0000,0.0019,0.007789,-0.000262,-0.007785,0.1491
1777312769.5236,-0.000262,-0.007785,-0.000000,0.000000,0.1491,0.0000,0.0019,0.007789,-0.000262,-0.007785,0.1491
1777312769.5580,-0.002725,0.005117,-0.000000,0.000000,-0.0996,0.0000,0.0019,0.005797,-0.002725,0.005117,-0.0996
1777312769.5580,-0.002725,0.005117,-0.000000,0.000000,-0.0996,0.0000,0.0019,0.005797,-0.002725,0.005117,-0.0996
1777312769.5916,-0.000607,0.007748,-0.000000,0.000000,-0.1401,0.0000,0.0019,0.007772,-0.000607,0.007748,-0.1401
1777312769.6259,-0.002999,0.003595,-0.000000,0.000000,-0.0656,0.0000,0.0019,0.004682,-0.002999,0.003595,-0.0656
1777312769.6259,-0.002999,0.003595,-0.000000,0.000000,-0.0656,0.0000,0.0019,0.004682,-0.002999,0.003595,-0.0656
1777312769.6259,-0.002999,0.003595,-0.000000,0.000000,-0.0656,0.0000,0.0019,0.004682,-0.002999,0.003595,-0.0656
1777312769.6599,-0.000964,0.014656,-0.000000,0.000000,-0.2728,0.0000,0.0019,0.014688,-0.000964,0.014656,-0.2728
1777312769.6940,0.004474,0.002672,-0.000000,0.000000,-0.0301,0.0000,0.0019,0.005211,0.004474,0.002672,-0.0301
1777312769.7275,0.003665,0.003286,-0.000000,0.000000,-0.0545,0.0000,0.0019,0.004922,0.003665,0.003286,-0.0545
1777312769.7275,0.003665,0.003286,-0.000000,0.000000,-0.0545,0.0000,0.0019,0.004922,0.003665,0.003286,-0.0545
1777312769.7275,0.003665,0.003286,-0.000000,0.000000,-0.0545,0.0000,0.0019,0.004922,0.003665,0.003286,-0.0545
1777312769.7608,0.000448,0.012321,-0.000000,0.000000,-0.2241,0.0000,0.0019,0.012329,0.000448,0.012321,-0.2241
1777312769.7946,-0.000084,0.006538,-0.000000,0.000000,-0.1094,0.0000,0.0019,0.006538,-0.000084,0.006538,-0.1094
1777312769.8291,0.007164,-0.008629,-0.000000,0.000000,0.1719,0.0000,0.0019,0.011216,0.007164,-0.008629,0.1719
1777312769.8291,0.007164,-0.008629,-0.000000,0.000000,0.1719,0.0000,0.0019,0.011216,0.007164,-0.008629,0.1719
1777312769.8291,0.007164,-0.008629,-0.000000,0.000000,0.1719,0.0000,0.0019,0.011216,0.007164,-0.008629,0.1719
1777312769.8628,-0.000357,-0.003081,-0.000000,0.000000,0.0435,0.0000,0.0019,0.003101,-0.000357,-0.003081,0.0435
1777312769.8628,-0.000357,-0.003081,0.000013,-0.000099,0.0435,0.0000,0.0020,0.003004,-0.000370,-0.002981,0.0435
1777312769.8968,0.000413,-0.000171,0.000013,-0.000099,0.0036,0.0000,0.0020,0.000406,0.000400,-0.000072,0.0036
1777312769.8968,0.000413,-0.000171,0.000013,-0.000099,0.0036,0.0000,0.0020,0.000406,0.000400,-0.000072,0.0036
1777312769.9306,-0.002531,0.004759,0.000013,-0.000099,-0.0876,0.0000,0.0020,0.005484,-0.002545,0.004858,-0.0876
1777312769.9646,-0.000457,0.002446,0.000013,-0.000099,-0.0422,0.0000,0.0020,0.002588,-0.000471,0.002545,-0.0422
1777312769.9646,-0.000457,0.002446,-0.000000,0.000000,-0.0422,0.0000,0.0021,0.002489,-0.000457,0.002446,-0.0422
1777312769.9646,-0.000457,0.002446,-0.000000,0.000000,-0.0422,0.0000,0.0021,0.002489,-0.000457,0.002446,-0.0422
1777312769.9989,0.001638,0.001129,-0.000000,0.000000,-0.0260,0.0000,0.0021,0.001989,0.001638,0.001129,-0.0260
1777312770.0328,-0.008160,0.010165,-0.000000,0.000000,-0.1935,0.0000,0.0021,0.013035,-0.008160,0.010165,-0.1935
1777312770.0668,-0.004638,-0.000214,-0.000000,0.000000,0.0064,0.0000,0.0021,0.004643,-0.004638,-0.000214,0.0064
1777312770.0668,-0.004638,-0.000214,-0.000000,0.000000,0.0064,0.0000,0.0021,0.004643,-0.004638,-0.000214,0.0064
1777312770.0668,-0.004638,-0.000214,-0.000000,0.000000,0.0064,0.0000,0.0021,0.004643,-0.004638,-0.000214,0.0064
1777312770.1007,-0.000716,-0.002587,-0.000000,0.000000,0.0465,0.0000,0.0021,0.002685,-0.000716,-0.002587,0.0465
1777312770.1350,0.001678,0.015791,-0.000000,0.000000,-0.2932,0.0000,0.0021,0.015880,0.001678,0.015791,-0.2932
1777312770.1350,0.001678,0.015791,0.000013,-0.000099,-0.2932,0.0000,0.0022,0.015977,0.001665,0.015890,-0.2932
1777312770.1350,0.001678,0.015791,0.000013,-0.000099,-0.2932,0.0000,0.0022,0.015977,0.001665,0.015890,-0.2932
1777312770.1688,-0.001748,0.006050,0.000013,-0.000099,-0.1006,0.0000,0.0022,0.006397,-0.001762,0.006149,-0.1006
1777312770.2028,0.002190,-0.003134,0.000013,-0.000099,0.0605,0.0000,0.0022,0.003734,0.002177,-0.003034,0.0605
1777312770.2368,-0.001662,0.006942,0.000013,-0.000099,-0.1352,0.0000,0.0022,0.007237,-0.001676,0.007041,-0.1352
1777312770.2368,-0.001662,0.006942,-0.000000,0.000000,-0.1352,0.0000,0.0023,0.007138,-0.001662,0.006942,-0.1352
1777312770.2368,-0.001662,0.006942,-0.000000,0.000000,-0.1352,0.0000,0.0023,0.007138,-0.001662,0.006942,-0.1352
1777312770.2708,-0.002144,0.006494,-0.000000,0.000000,-0.1181,0.0000,0.0023,0.006839,-0.002144,0.006494,-0.1181
1777312770.3048,0.000708,-0.006770,-0.000000,0.000000,0.1285,0.0000,0.0023,0.006807,0.000708,-0.006770,0.1285
1777312770.3048,0.000708,-0.006770,-0.000000,0.000000,0.1285,0.0000,0.0023,0.006807,0.000708,-0.006770,0.1285
1777312770.3390,-0.001927,0.002513,-0.000000,0.000000,-0.0518,0.0000,0.0023,0.003166,-0.001927,0.002513,-0.0518
1777312770.3390,-0.001927,0.002513,-0.000000,0.000000,-0.0518,0.0000,0.0023,0.003166,-0.001927,0.002513,-0.0518
1777312770.3728,-0.002725,0.004415,-0.000000,0.000000,-0.0834,0.0000,0.0023,0.005189,-0.002725,0.004415,-0.0834
1777312770.4068,-0.002534,0.019411,-0.000000,0.000000,-0.3623,0.0000,0.0023,0.019575,-0.002534,0.019411,-0.3623
1777312770.4068,-0.002534,0.019411,-0.000099,-0.000013,-0.3623,0.0000,0.0024,0.019576,-0.002435,0.019424,-0.3623
1777312770.4068,-0.002534,0.019411,-0.000099,-0.000013,-0.3623,0.0000,0.0024,0.019576,-0.002435,0.019424,-0.3623
1777312770.4408,0.001122,0.001370,-0.000099,-0.000013,-0.0119,0.0000,0.0024,0.001845,0.001221,0.001383,-0.0119
1777312770.4748,-0.001255,0.006550,-0.000099,-0.000013,-0.1184,0.0000,0.0024,0.006664,-0.001156,0.006563,-0.1184
1777312770.4748,-0.001255,0.006550,-0.000000,0.000000,-0.1184,0.0000,0.0025,0.006669,-0.001255,0.006550,-0.1184
1777312770.5088,-0.001559,0.006974,-0.000000,0.000000,-0.1247,0.0000,0.0025,0.007146,-0.001559,0.006974,-0.1247
1777312770.5088,-0.001559,0.006974,-0.000000,0.000000,-0.1247,0.0000,0.0025,0.007146,-0.001559,0.006974,-0.1247
1777312770.5430,-0.001479,-0.000217,-0.000000,0.000000,0.0044,0.0000,0.0025,0.001495,-0.001479,-0.000217,0.0044
1777312770.5768,-0.000904,0.007495,-0.000000,0.000000,-0.1404,0.0000,0.0025,0.007549,-0.000904,0.007495,-0.1404
1777312770.5768,-0.000904,0.007495,-0.000000,0.000000,-0.1404,0.0000,0.0025,0.007549,-0.000904,0.007495,-0.1404
1777312770.5768,-0.000904,0.007495,-0.000000,0.000000,-0.1404,0.0000,0.0025,0.007549,-0.000904,0.007495,-0.1404
1777312770.6109,-0.006023,0.008115,-0.000000,0.000000,-0.1409,0.0000,0.0025,0.010106,-0.006023,0.008115,-0.1409
1777312770.6822,0.001506,0.000727,-0.000000,0.000000,-0.0035,0.0000,0.0025,0.001673,0.001506,0.000727,-0.0035
1777312770.7176,-0.000942,0.002568,-0.000000,0.000000,-0.0460,0.0000,0.0025,0.002735,-0.000942,0.002568,-0.0460
1777312770.7176,-0.000942,0.002568,0.000013,-0.000099,-0.0460,0.0000,0.0026,0.002833,-0.000955,0.002667,-0.0460
1777312770.7176,-0.000942,0.002568,0.000013,-0.000099,-0.0460,0.0000,0.0026,0.002833,-0.000955,0.002667,-0.0460
1777312770.7728,-0.001244,0.009957,0.000013,-0.000099,-0.1783,0.0000,0.0026,0.010134,-0.001257,0.010056,-0.1783
1777312770.8076,-0.007290,0.016365,0.000013,-0.000099,-0.2833,0.0000,0.0026,0.018011,-0.007303,0.016464,-0.2833
1777312770.8076,-0.007290,0.016365,-0.000000,0.000000,-0.2833,0.0000,0.0027,0.017915,-0.007290,0.016365,-0.2833
1777312770.8076,-0.007290,0.016365,-0.000000,0.000000,-0.2833,0.0000,0.0027,0.017915,-0.007290,0.016365,-0.2833
1777312770.8281,0.003676,-0.023042,-0.000000,0.000000,0.4318,0.0000,0.0027,0.023334,0.003676,-0.023042,0.4318
